title,label_score
"Misterius Putih Viral di Sumut, ' Tuhan Murka '",1.0
Polisi Simpulkan Sembako Cilegon Bunuh Diri,0.0
Menengok Mustika,0.0
"Pekat Riau, Pemprov Gelar Salat Hujan",0.0
"Kontrak Politik Capim KPK, Sebut Taat - Undang",0.0
HIPMI: RI Harus Jiwa Nasionalisme yang,0.0
"KPU Dana Rp, 8 untuk Pilwalkot 2020",0.0
Khusus akan Gelar Tokoh Antaragama,0.0
"Panggil, Polisi Tunggu Hingga Dua Pekan",0.0
KPK Tetapkan Eks Pertamina Energy Mafia,0.0
"Dipeluk Istri Jalani Sidang, Menangis",0.0
"Video di Pemeran, Apa Motifnya?",1.0
": Jangan KPK, Pak",0.0
Terungkap! Video Diperankan Pasangan Selingkuh,1.0
"Di Bekasi Tewas karena Bully, KPAD Keluarga",0.0
JK soal Revisi: Perlu Koordinasi dengan Jaksa Agung,0.0
Komisi III DPR Tampung soal Capim KPK,0.0
"Papua yang Diundang Timses, Istana: Saja",0.0
Wagub Jabar Minta Pekerja Jabar BPJS TK,0.0
Anak dan Berkumpul Temani BJ RSPAD Soebroto,0.0
"Gara - gara Rokok, Hektare di Terbakar",0.0
"Topan Faxai Hantam Jepang, . 000 di Bandara",0.0
"Gajah Mengamuk Ketika Festival di, 18 Terluka",0.0
"Pacal Bojonegoro Surut, Lahan 4 Kecamatan Kekeringan",0.0
III DPR Gelar RDPU Tampung Masukan Seleksi Capim,0.0
"ke - 70, Ziarah ke Makam Galuh Ciamis",0.0
Pesan KPK Jokowi: Pembangunan Tercapai Jika Masih,0.0
40 Perguruan Tinggi - Tolak Revisi UU,0.0
1. Pelanggar di Hari Perdana Ganjil - Kemarin,0.0
4 Bulan Lagi Surabaya Punya Parkir,0.0
"Sepekan Dilantik, Anggota DPRD Gadai ke",0.0
"Poyuono: , - DPR UU KPK Rampok Uang Negara",0.0
Ratusan Mahasiswa Dukung UU,0.0
Abraham Samad: Jokowi Harus Pembahasan UU KPK,0.0
Karhutla Investigasi Penyebab Kebakaran Kebun Ogan Ilir,0.0
"Fenomena Dewan, di DPRD Juga Ada",0.0
Anies Anggap Perbaikan Jakarta Lewat Ganjil Bisa,0.0
"Tepis Kabar Bully, Polisi Sebut Meninggal Tetanus",0.0
Papua Bicara ke Jokowi soal Persaingan Penduduk Lingkungan,0.0
"Kritik Revisi UU KPK, - Pemuka Agama Tolak",0.0
Pembiayaan Kota Baru,0.0
Pasukan untuk Tangkap Karhutla di Riau,0.0
"Listrik Bebas dari Aturan -, Ini",1.0
- satunya Selamat Maut di Nganjuk Diciduk Narkoba,0.0
"Home Industry di Sidoarjo, Dua Orang",0.0
"Jokowi ke Papua Lagi Paling, Jembatan",0.0
Umumkan Damai dengan Sudah Mati,0.0
"Menanti "" Gila """,1.0
Jokowi Janjikan 1. Bekerja BUMN - Perusahaan Besar,0.0
Ibu Bayi - Tangannya Putus di Tangerang Serahkan Diri,0.0
Melihat ke Belakang Pengusutan soal terkait Petral,0.0
Dan Perawat Kolaborasi Bikin Sehat Wisata,0.0
Dua Kecelakaan Maut Nganjuk Ternyata Kasus Narkoba,0.0
Asap Bikin di Banjarmasin Terganggu,0.0
Papua Minta Jokowi Bangun Istana di,0.0
KPK Tolak PK Novanto,0.0
Akhirnya! dan SMP karena Kabut Asap,1.0
"Tata Cara, , dan",0.0
"40 Persen Dewan SK, : Daripada Uang Negara",0.0
Kecelakaan Maut di Jalur Nganjuk - Madiun yang Orang,0.0
PJ Makassar Rilis Edaran Antisipasi Syiah Rekomendasi,0.0
"Ibas, Demokrat Pembekalan Anggota - 2024",0.0
: Tahun Istana Presiden di Papua Mulai,0.0
Jokowi Tokoh Papua Hari Ini,0.0
Geram Atas Pernyataan AS Soal terhadap Uighur,0.0
OSO soal: Tentunya Kita Tidak akan,0.0
"Pelanggar Ditilang di Jakbar, Alasannya Ganjil Genap",0.0
Gubernur Khofifah Gandeng One Pesantren Product,0.0
Jenguk Habibie di RSPAD Gatot,0.0
"HUT Ke -, TNI SDM untuk Indonesia Maju",0.0
"Buka Luwur Sunan, Paket Berkat Dibagikan",0.0
PDIP Nilai Pidato SBY Ide Jokowi,0.0
"2 Ribu Hektare Lahan, Udara Palembang!",1.0
KPK Masa Depan Demokrasi,0.0
KPK Panggil Wakil Ketua Komisi DPR F - PAN,0.0
Kabut Asap Riau Tak Ganggu,0.0
Petugas Cek Ganjil Hingga - bagi Cokelat,0.0
Pelajar Raih Juara Dua di Metropolis Moskow,0.0
"Tersangka Veronica Koman Disoal, : Praperadilan",0.0
"Viral Bocah di Bekasi Akibat, Kata Ketua RT",1.0
Pemkab Ponorogo Ajukan Formasi untuk dan,0.0
"Masih Ada Yang Tahu Genap, : Sosialisasi Maksimal",0.0
Dishub DKI: Perluasan Genap Pengguna Motor,0.0
"Anggota Banten Ramai - ramai SK, Kemendagri",1.0
"Karhutla Parah, Pandang di Riau 800",0.0
"Perluasan, Dishub: Volume Lalu Lintas",0.0
Intelektual Rusuh Papua Dicari -,0.0
KPK Kasus Mafia Migas Petral Siang Ini,0.0
"Puntung, Pembalut Bekas, Ada Sampah Pantai Gold",0.0
"Pekat Kepung Pekanbaru, Polantas Bagikan ke Pengendara",0.0
Santri di Sambut Muharam dengan Obor,0.0
"' Jokowi Cari ', Ikuti di detikcom!",1.0
Beda Eks Komisioner Soal dengan PB Djarum,0.0
Ratusan Keluarga di Mengungsi yang Kian Memburuk,0.0
Penerapan Tilang Elektronik Ditargetkan 2019,0.0
"Maut 2 Pria Bekasi, 4 Pelaku",0.0
"Contoh Tak Baik, Pemotor Serang Pejalan Trotoar Minta",0.0
"Kebakaran Gudang di Penjaringan Padam, M",0.0
"Atasi Kabut Asap Indonesia, Rencanakan Buatan",0.0
"Polisi Perdagangan di, Korbannya Dijadikan PSK",0.0
"Potong Kabel, Anies",0.0
Anggota: Revisi KPK Seimbangkan dan Penindakan,0.0
Chardon Terbukti Bersalah Kematian Istrinya,0.0
KPAI: Pengembangan Bakat Bulutangkis Tetap Regulasi,0.0
"Berharap Tak Mati, Yasonna - hati",0.0
Korut Nyatakan Siap Bahas Denuklirisasi Akhir,0.0
Prediksi Jakarta Cerah Hari,0.0
Akan Pengajuan Red Notice Veronica Koman ke,0.0
"Personel Polres Jakbar, Pro Bamsoet Akan Dipolisikan",0.0
"Asap Pekat, Siswa Pekanbaru Tetap",0.0
Petani Blitar Tomat karena Harga,0.0
Dishub DKI: Ganjil Hari Pertama Perbaiki,0.0
"SBY Ajak, Istana: Bentuk Kesantunan",0.0
"Hari Asyura, Makassar Edaran Penyebaran Syiah",0.0
Polisi Kadis Tersangka Pipi Saat Selfie Ini,0.0
"Seleksi Capim KPK, III Akan Temui Koalisi",0.0
"Tiner di Kalideres, 15 Mobil Damkar",0.0
"SBY Ajak Rakyat Jokowi, : Simpatik",0.0
"Jenguk BJ Habibie, Batal Nasional Fraksi",0.0
"Kualitas Makin Buruk, di Jambi Diperpanjang",0.0
"Warga Desa di Sukabumi, Berburu Wi - Fi",0.0
"Bus TransJ Mobil, Menteng Arah Rasuna Macet",0.0
Pelanggar di Perluasan Ganjil Genap Jakpus,0.0
", Polisi Ketum FPI Terkait Kasus Dugaan",0.0
"Anggota DPRD Banten Ramai -, : Itu Ranah",0.0
Bupati Bogor Pemprov DKI Ikut Sampah Kalibaru,0.0
Polisi Cek Kasus Bocah di Disebut Akibat Bully,0.0
"Ibas Banggakan, Caleg Terpilih Demokrat Contoh",0.0
Korut Proyektil Tak Usai Dialog dengan AS,0.0
Airlangga Tegaskan Bukan Inisiator KPK,0.0
Budi Gunawan Buka Pertemuan Jokowi Tokoh Papua di,0.0
Pemimpin Hong Ingatkan Jangan Campur Soal Aksi,0.0
Pj Walkot Makassar Minta Syiah Disikapi dengan,0.0
Ini Tokoh Papua Saat Bertemu Jokowi Istana,1.0
Cerita Jokowi 12 Kali ke Papua: Lain,0.0
"Dari, Artis Netizen - ramai Bela PB Djarum",0.0
! Perampok Bercelurit Satroni Rumah Makan untuk di,1.0
"Aspirasi Tokoh: , Generasi Muda Jangan Dihukum",0.0
PDAM Ribu Warga Mampet Pembangunan Alun - Suroboyo,0.0
Bicara Pentingnya Digital untuk Kerja Ekonomi,0.0
! Nama - nama Kandidat Menteri,1.0
Impor Tanpa Senilai 8 Miliar Dimusnahkan,0.0
Sumedang Buru Penyebar Porno Pasangan,0.0
Ungkap Kendala KPU Daerah Usulkan NPHD,0.0
Bogor Kejar Bercelurit di Rumah Gratis untuk,0.0
Saat Airlangga - Bicara soal Revisi dan Seleksi,0.0
"FPI Makar, Pengacara Minta Jadwal Ulang",0.0
BPPT Doakan BJ ' Intelektual ' Pulih,0.0
"Hotel, Kafe, Sakit Batasi Dampak PDAM Mampet",0.0
: Pemkot Harus Batalkan IMB Guest di Setra,0.0
Bank di Purbalingga Jadi Tersangka Fiktif Rp 28,0.0
Tokoh: Benny Wenda Berhak Atur,0.0
"Kebakaran di Grobogan, Pria Penderita Stroke",0.0
Lahan Istana Papua Disertifikatkan,0.0
"Daripada PB Djarum, Fokus Urus Anak",0.0
Alasan DPRD SK: Rumah - Bayar Kuliah Anak,0.0
Pengurus Perubahan Prosedur Rapat,0.0
Pemkot Bandung Evaluasi Street Library Digagas Kamil,0.0
Poyuono Ajak Rakyat Kepung - Tolak Revisi,0.0
"Dishub DKI: Ganjil Genap Minggu, Kendaraan 25%",0.0
"Siap Sekali Sidang, Zen Pengadilan Pakai Roda",0.0
Orang Tewas dalam Drama Penembakan Keluarga di,0.0
"Status ' ', Inilah Saat Terakhir Chardon",1.0
"Anggota Surabaya Gadai SK Bank, : Wajar",0.0
"Laporan Dicabut, ' Mobil ' Halaman Pengadilan Damai",0.0
Siswi Dilarikan ke RS Gegara Ditikam Dekat,0.0
"Gugatan Koi Mati, Saksi PLN Bicara Ini",1.0
Putra: Apa Pun yang Terbaik Bapak Saya,0.0
Puro Gelar Upacara Dalem Labuhan Pantai Glagah,0.0
"Permukaan Susut, Bekas Desa di Gajah Mungkur",0.0
Panwaslu Telah Usulkan Pilkada 2020,0.0
Jatim Pendaftaran Hingga 14 September,0.0
ERP akan Masuk APBD 2020,0.0
"Dua Tol, Truk Terbakar di 91",0.0
"Truk Oleng Tanjakan, Satu Penumpang",0.0
"soal Efek KPK: BUMN Hati -, Tapi Sudah Takut",0.0
Di RM untuk Duafa Bogor Sempat Dikira Mau Minta,0.0
"Jokowi Diminta Wilayah Papua, Wiranto:",0.0
Google Pajak Media Asing,0.0
"Ibas: KPK Boleh, Harus!",0.0
"Fenomena Gadaikan SK ke, Apa Ini?",1.0
Kivlan Didakwa Kasus 4 Senpi Ilegal Peluru,0.0
Ungkap Duit Ratusan Juta Marati Zen cs,0.0
"Pesan Habil Marati Soal Duit ke Kivlan cs: untuk,",0.0
"Kivlan Zen 22 Tikus, Minta Cari Sebelum Pemilu",0.0
Tersangka Mafia Migas Penampung Suap di Island,0.0
"Mafia Eks, KPK Sudah Geledah 5 Lokasi",0.0
Sebut Jokowi Segera Kirim Surat Presiden ke DPR Bahas Revisi,0.0
Rumah di Bantaran Bengawan Solo Terancam Terbawa,0.0
"Ajukan, Zen: Dakwaan Benar!",0.0
"Di Komisi III DPR, IPW cs Capim",0.0
Kota Cirebon Instansi Swasta Pasang CCTV Penjahat,0.0
"Terdampak Tol Desari, Jalan Tanah Baru Ini",0.0
74 Ekor Burung Dilindungi Digagalkan,0.0
Angka Pemangkasan PPh,0.0
9 Mesum Buleleng Terciduk Operasi Yustisi,0.0
Seratusan Karyawan Pabrik Sukabumi Keracunan,0.0
Raih Penghargaan dari HAM,0.0
Polisi dari dan ke Mana Alirkan Dananya,0.0
Gubernur Edy Rahmayadi Ingin Seperti di,0.0
Pengakuan Bos Investasi Bodong Mojokerto Korban Rp 7,0.0
Apa 1 Juta Pembeli Zona Merah PKL Bandung?,1.0
Habil Marati Ditunda - gara Tak Didampingi Pengacara,0.0
"Jadwal Ulang Pemeriksaan, Polisi Kehadiran Ketum",0.0
"Akan Jadi Partai Gelora, Hamzah Ikut Bergabung",0.0
"Disebut Senpi Kivlan, Habil Marati: Fitnah",0.0
soal Banyaknya OTT KPK: Makin Kurang,0.0
"Anggota Komisi III Ngaku Dilobi Pendukung, Tapi Terima",0.0
"Dihamili, Wanita Blitar Kades ke Polisi",0.0
Disabilitas Ikut Bacabup - Bacawabup Jember,0.0
Mahasiswa Kematian Munir: Jokowi Tak Serius,0.0
Zon Pastikan Sandiaga Gabung Lagi ke,0.0
"Maut di Nganjuk Tewaskan Orang, Saksi",0.0
Menteri LHK soal Kabut Malaysia: Bilang dari Indonesia,0.0
"Munarman: Tak di 17, Ketum Bingung Dipanggil",0.0
Warga Terbakar Bersihkan Pekarangan,0.0
DPRD Usul Wagub DKI dari Satu Orang,0.0
": Hari Kedua Ganjil Jl RS, Pelanggaran Turun",0.0
Ibu yang Buang Mengenaskan di Tangerang,0.0
"Media, BMKG: Ada Asap Lintasi Kuala Lumpur",0.0
"Gabung Lagi, Sandiaga Akan Bicara dengan Prabowo",0.0
Militer Jerman Penyelidikan Pengaruh Kanan,0.0
"Diduga Tabrak Lari, Sati Tewas Tol Simatupang Pagi",0.0
: Kader PD Pastikan Jadi Lebih Baik,0.0
"Putra BJ: Tidak Kritis, dan Perlu Istirahat",0.0
Mobil Crane Timpa Kapal Semarang,0.0
Geramnya pada Hoax BJ Dunia,1.0
Pria Oknum PNS Diduga Cabuli 4 Umur di,0.0
"Buka Career, Gubernur Khofifah Kenalkan Unit",0.0
Putra Habibie: Lemas karena Terlalu,0.0
Pelaku Pelecehan Seksual di di Stasiun Kalibata,0.0
DPR Ingin Penanganan Papua,0.0
"Eks Gubernur Aceh Abdullah Divonis, 5 Penjara Kasus",0.0
"Kasus Penipuan 7, 5, Eks Hipmi Ditangkap",0.0
Sandiaga Bakal Gerindra,0.0
Keluarga Batasi Kunjungan Tamu Habibie,0.0
"Bermodal Ganjil Genap, Polusi",0.0
"1, 5 Tahun Bui, Eks Aceh Abdullah",0.0
"PDAM Mampet 4, Risma: Kalau Nggak Blackout",0.0
"Gabungan, Paskhas TNI AU Bandara Banyuwangi",0.0
Taman Nasional Gunung Merbabu Terus,0.0
"Kendala LAA Stasiun, Jatinegara - Cakung Terganggu",0.0
"Tak, Sidang 4 Gugatan Praperadilan Kivlan Ditunda",0.0
"M 3, di Palu",0.0
Ikut Konstitusi dan Anti Korupsi di UGM,0.0
Pemkot Parepare Gelar Zikir BJ Habibie,0.0
Revisi UU KPK Bikin Kebal Hukum,0.0
Wagub Jabar Ada Penusukan Santri di,0.0
Bayi Mengenaskan Sempat Dikubur Sebelum Dibuang,0.0
Udara Kota Jambi Hari Masuk Kategori,0.0
Pemprov DKI Danai Park Ride di 2020,0.0
KPK Respons Tudingan Nahrawi: 2 Bukti Kasus,0.0
Video - Mahasiswa Pagar DPR,1.0
KPK Dalami Aliran Suap Menpora Imam,0.0
Pertamina Kucurkan Rp 625 Juta Atasi Riau,0.0
Penyebab Sulitnya Kebakaran di Gunung,1.0
"Fit and Lanjut, Giliran I Nyoman Wara Diuji",0.0
"Jasmas di, Anggota DPRD Penyidikan Objektif",0.0
Bilateral Kegiatan Menlu High Week Sidang Umum PBB,0.0
"-, - Cek Sampah di Pinggir Kali Ciliwung Cilebut",0.0
Stasiun MRT Akan Ragam Seni,0.0
"Indonesia - Timor - Australia, Ini yang Dibahas",1.0
"Tangkap di, Seorang Polisi Terluka Dipukul",0.0
Ini Lokasi Mahasiswa Kendari Tertembak,1.0
"Kapolrestabes Medan: Jangan, Tidak yang",0.0
"Massa Pro Revisi Demo KPK, Pesertanya Ikut Kata",0.0
Prioritaskan Rumah Warga yang Rusak,0.0
"Randi Mahasiswa Tewas Tertembak, IMM Tutup Jl Raya",0.0
"Rp 1, 6 M Raib, Pejabat Pemprov Dinonaktifkan",0.0
Massa di Depan Bubarkan,0.0
"Berduka, TGB Kenang Beasiswa Kairo Mesir",0.0
"Minta Pengesahan RKUHP Ditunda, Pemerintah Gunakan",0.0
"Polri Kronologi Rusuh Maut, Aparat Diserang Lebih",0.0
Dishub Aksi Driver Ojol di Senen ke Polisi,0.0
"Purnomo - Teguh Solo, Tertutup?",1.0
", Penolak KPK - RKUHP Lempar - Dorong Pagar",0.0
"Gabungan MPR Tata Tertib, Ini Rinciannya",1.0
"Ada, Hi - Tech Mall Hanya Bayar Air",0.0
"Wamena, Orang Tewas",0.0
' Gejayan Memanggil ' Bantah Aksi Ditunggangi,0.0
Minta Kejar Penyebar Undangan untuk ke DPR,0.0
"Waria Spesialis di Bali 1, Tahun Penjara",0.0
"Gelandangan Bakal Didenda, Anak di Jalan Subroto",0.0
"Jauhi Pantai, Warga Ngungsi ke Ambon",0.0
Warga Riau Terdakwa Divonis Mati di Medan,0.0
Polisi 27 Tersangka Lahan Sumsel,0.0
Polres Banyuwangi Expo Warga yang Hilang,0.0
"Satu, Seorang Mahasiswa Halu Oleo Kritis",0.0
"Gelombang Demo Se - Indonesia UU KPK dan RUU, ke",0.0
"Diri, Aksi ' ' Punguti Sampah",0.0
"Surabaya Tawarkan Hi - Tech Mall 18, M",0.0
! Mahasiswa - Pro - UU KPK Saling Lempar Depan DPR,1.0
Ribuan Gelar Kirab Jelang Upacara Nguras Enceh,0.0
Karhutla Pemprov DKI Akan Dikirim ke,0.0
"Pilkada 2020, 3. 412 Warga e - KTP",0.0
Demo Tolak Juga Digelar Mahasiswa Tulungagung,0.0
Polri Dalami Kasus yang Tertembak Saat Demo,0.0
"Sebulan Berlalu, Polisi Buru Perampok bagi Duafa di",0.0
Empat Tangki Air Api yang Keluar Ponorogo,0.0
"Kadernya di Kendari, IMM Keras Tindakan Represif",0.0
"Merbabu Membara, 600 Ha Lahan Hangus Terbakar",0.0
Pasang Line di Lahan yang Keluarkan Api,0.0
Sulsel: 213 Pelajar Ikut Diamankan di Polda,0.0
"Minta Polisi Tenang Demo Mahasiswa, Contohkan",0.0
"Al - Azhar Bersama Kesembuhan Faisal, Mahasiswa Kampus",0.0
"Konvoi Polisi di, 5 Orang Diamankan",0.0
Dokter Pastikan Halu Oleo,0.0
Universitas Oleo Tewas Tertembak Saat,0.0
Prediksi Kemarau Bisa hingga November,0.0
"Sebut Bisa Dikontak Usai Demo di DPR, Kata Polri",1.0
"Ricuh Demo, Polisi Amankan Sejumlah Massa",0.0
"Diduga Danai Aktivitas, Indonesia di Singapura",0.0
Pajak di Kota Bandung Capai 1 Triliun,0.0
35 Orang di Pernikahan Serangan Pasukan Afghanistan,0.0
"Pemprov Jambi: Dibakar, Kesadaran Harus",0.0
"Hari Kota Bandung, Penataan PKL Cicadas 40 Persen",0.0
Demo Mahasiswa yang Sempat ' ',1.0
"Wamena, 7 Polisi karena Panah",0.0
BMKG: Titik Panas di Kalteng - -,0.0
Pemadaman Karhutla Terkendala Akses Sulit,0.0
Jateng Koalisi dengan PDIP Pilkada 2020,0.0
Pengakuan ' Gila ' Pelaku di,1.0
"Bertebaran di, Gibran: Bentuk Masyarakat",0.0
Jaksa KPK Sofyan Basir soal Pertemuan Setya,0.0
"MPR Sidang Akhir 27 September, Sahkan 10",0.0
"Wamena, Polisi: KNPB SMA Susupi Aksi",0.0
"45 Bukti, Yakin Penetapan Tersangka Kudus Prosedur",0.0
"Parkir Sepeda, Jalan Kaki ke DPRD Jatim",0.0
"Ambulans Sempat Bawa, DKI Rehabilitasi Nama Baik",0.0
"Barikade Polisi, Mahasiswa - Gedung Sultra",0.0
"6 Mahasiswa Ditangkap, Demonstran Turun ke",0.0
"RUU KUHP Tak Dibatalkan, Tukang di Geruduk RI",0.0
"Kebakaran Bedeng di Jakpus, 9 Mobil",0.0
Alasan Hakim Seumur Hidup Prada Deri Mutilasi,1.0
Sebut Rusuh di Wamena Bentrok Massa dan Pelajar,0.0
Polisi Kini soal Ambulans: Tak Bawa Batu,0.0
"Tuntut Anggota, Mahasiswa Injak Berduri dan Botol",0.0
"Semarak, Festival dan Terbesar Dunia Munchen",0.0
"Ngaku Mahasiswa Demo, Pelajar Cilegon Diamankan",0.0
"Tiba di Sulsel, Massa Pelajar Mahasiswa",0.0
"Cerita Mata Najwa, Kirim Undangan ke",0.0
"Demo - Ricuh, Massa Batu ke Gedung Sulsel",0.0
Australia Penyeludupan Daun Tembakau dari Indonesia,0.0
Yohana Larang Demo ke DPR,0.0
Unilever Akui Sebabkan Lima Orang Australia,0.0
Polda Jateng Akan Disposal Peledak 5 Tempat,0.0
"Praperadilan, Ahli Paparkan Tangkap Tangan",0.0
"Rusak Mobil Polisi, Pelajar Diperiksa Polres",0.0
Pejabat Meninggal Presentasi Rapat dengan Menhub,0.0
"Awkarin Turun Jalan, Sampah Sekitar DPR",0.0
"Singgung KPK di, Prabowo: Mungkin RI Menurun",0.0
": Perusuh Tewas, Bukan Pelajar atau Mahasiswa",0.0
Pelajar di Makassar Diamankan Ingin Demo di,0.0
"Disiram Air, Api Keluar Tanah di Ponorogo Tak Padam",0.0
"Tukang Gigi Ikut Demo RUU KUHP, Sudah Dibatalkan",1.0
Wiranto: Demo Bertujuan Presiden,0.0
Tanah yang Keluarkan Api Bekas Ditanami Ketela,0.0
Percaya Ambulans yang Polisi Tak SOP,0.0
Aparat Kembali Jl Gatsu Gedung DPR Ini,0.0
"Wiranto Deteksi Gerakan di, Ingin Jatuhkan",0.0
Kemenpan Setuju Mal Bandung Dibuat di Kosambi,0.0
"DPRD, Mahasiswa Puisi Thukul ' Peringatan '",0.0
Texas Mati Seorang Bunuh Istri dan 2 Tirinya,0.0
"Mutilasi, Deri Dihukum Penjara Seumur",0.0
"Bolos Demi, Pelajar STM Garut: Undang -",0.0
DPR Sahkan 5 Anggota BPK Hasil Uji,0.0
Dewan Pers Kutuk Kekerasan terhadap,0.0
Pelajar di Tiga Bergerak Ikut Aksi Demo di DPRD,0.0
"Temui, Ketua DPRD Wonosobo Teruskan Tuntutan ke",0.0
570 Pelajar yang Sempat Dikembalikan ke Tua,0.0
DIY Keluarkan Merespons Seruan Demo Pelajar,0.0
Minta Kepala Sekolah Keberadaan Usai Demo di DPR,0.0
KKS: BSSN Bisa Saksi Ahli Forensik,0.0
Orang Meninggal Dunia Akibat,0.0
Korban Aparat di Makassar Lapor ke Polda,0.0
"Video Teriaki TNI Pati TNI, Ini Penjelasan Polri",1.0
Sebut Aksi Mahasiswa Ditunggangi Kepentingan Lain,0.0
Mahasiswa Wonosobo Bergerak Gedung DPRD,0.0
Ribuan Mahasiswa Kepung Kantor Surabaya ke Jatim,0.0
Pengesahan RUU Perkoperasian Hanya Anggota DPR,0.0
Polisi Tersangka Ricuh di DPRD Sumut,0.0
"M, 5, hingga Kantor Pemerintah Rusak",0.0
Karhutla Tak Cukup Pidana,0.0
"Ribuan Bergerak, Arus Lalu Lintas",0.0
Kapolda Jateng Minta Imbau Tidak Ikut Demo,0.0
"Cuti ' Rekreasi ' RUU PAS, Kemenkum HAM: di",0.0
"Orang Korban Jiwa Gempa M, 5 di",0.0
"Warga Dilahap di Tegal, Seorang Kakek Tewas",0.0
Apresiasi Petugas Ambulans: Berada di Menegangkan,0.0
Adem! Polwan Surabaya Lantunkan Husna Pendemo,1.0
7 Tuntutan Mahasiswa yang Demo di,1.0
Ini Bandung Jadi Kota Favorit Lomba Sepeda,1.0
"RSPP: 2 Korban di DPR Dipulangkan, 1 Dirawat",0.0
